p,r,f,k
0.5,0.5641025641025641,0.5301204819277109,14
0.4166666666666667,0.45454545454545453,0.43478260869565216,14
0.5,0.5555555555555556,0.5263157894736842,14
0.5227272727272727,0.6571428571428571,0.5822784810126581,14
0.5111111111111111,0.575,0.5411764705882353,14
0.5116279069767442,0.6111111111111112,0.5569620253164557,14
0.42857142857142855,0.4,0.4137931034482759,14
0.41025641025641024,0.47058823529411764,0.4383561643835616,14
0.4594594594594595,0.5151515151515151,0.48571428571428577,14
0.4318181818181818,0.5135135135135135,0.46913580246913583,14
0.4444444444444444,0.5263157894736842,0.4819277108433735,14
0.48717948717948717,0.5277777777777778,0.5066666666666667,14
0.4878048780487805,0.5555555555555556,0.5194805194805195,14
0.3333333333333333,0.3055555555555556,0.31884057971014496,14
0.3829787234042553,0.5,0.43373493975903615,14
0.5238095238095238,0.6111111111111112,0.5641025641025642,14
0.46511627906976744,0.5263157894736842,0.49382716049382713,14
0.4888888888888889,0.55,0.5176470588235293,14
0.4827586206896552,0.3783783783783784,0.42424242424242425,14
0.475,0.48717948717948717,0.4810126582278481,14
0.5789473684210527,0.5945945945945946,0.5866666666666667,14
0.4878048780487805,0.5263157894736842,0.5063291139240507,14
0.43902439024390244,0.4864864864864865,0.4615384615384615,14
0.3958333333333333,0.5757575757575758,0.4691358024691358,14
0.5142857142857142,0.42857142857142855,0.4675324675324675,14
0.4722222222222222,0.4473684210526316,0.4594594594594595,14
0.3103448275862069,0.28125,0.2950819672131148,14
0.4722222222222222,0.53125,0.4999999999999999,14
0.47058823529411764,0.47058823529411764,0.47058823529411764,14
0.4,0.4,0.4000000000000001,14
0.32653061224489793,0.5161290322580645,0.4,14
0.36363636363636365,0.35294117647058826,0.35820895522388063,14
0.4897959183673469,0.7058823529411765,0.5783132530120482,15
0.38095238095238093,0.45714285714285713,0.4155844155844156,15
0.42857142857142855,0.5625,0.4864864864864864,15
0.49019607843137253,0.6410256410256411,0.5555555555555556,15
0.3783783783783784,0.45161290322580644,0.411764705882353,15
0.4,0.4375,0.41791044776119407,15
0.45454545454545453,0.46875,0.4615384615384615,15
0.5116279069767442,0.5945945945945946,0.55,15
0.5102040816326531,0.6944444444444444,0.588235294117647,15
0.46808510638297873,0.6875,0.5569620253164557,15
0.45098039215686275,0.6764705882352942,0.5411764705882354,15
0.3541666666666667,0.5151515151515151,0.41975308641975306,15
0.42857142857142855,0.65625,0.5185185185185185,15
0.3953488372093023,0.4722222222222222,0.43037974683544306,15
0.3953488372093023,0.5151515151515151,0.4473684210526315,15
0.5121951219512195,0.5526315789473685,0.5316455696202531,15
0.5277777777777778,0.5757575757575758,0.5507246376811594,15
0.4864864864864865,0.5,0.4931506849315069,15
0.2702702702702703,0.37037037037037035,0.3125,15
0.4772727272727273,0.5675675675675675,0.5185185185185185,15
0.5102040816326531,0.6756756756756757,0.5813953488372092,15
0.40476190476190477,0.5666666666666667,0.4722222222222222,15
0.5079365079365079,0.7804878048780488,0.6153846153846154,15
0.5106382978723404,0.5714285714285714,0.5393258426966292,15
0.4339622641509434,0.6571428571428571,0.5227272727272727,15
0.5306122448979592,0.7027027027027027,0.6046511627906977,15
0.42,0.6363636363636364,0.5060240963855421,15
0.3695652173913043,0.5862068965517241,0.4533333333333333,15
0.4418604651162791,0.59375,0.5066666666666667,15
0.4489795918367347,0.6470588235294118,0.5301204819277109,15
0.4146341463414634,0.5,0.45333333333333337,15
0.40540540540540543,0.5,0.4477611940298507,15
0.38461538461538464,0.5357142857142857,0.44776119402985076,15
0.5454545454545454,0.7142857142857143,0.6185567010309277,15
0.4857142857142857,0.5483870967741935,0.5151515151515151,15
0.41025641025641024,0.5161290322580645,0.4571428571428572,15
0.5102040816326531,0.6756756756756757,0.5813953488372092,15
0.43137254901960786,0.6285714285714286,0.5116279069767442,15
0.45454545454545453,0.5714285714285714,0.5063291139240506,15
0.45652173913043476,0.6176470588235294,0.5249999999999999,15
0.5,0.8285714285714286,0.6236559139784946,15
0.3333333333333333,0.48148148148148145,0.3939393939393939,15
0.5,0.5,0.5,15
0.5,0.575,0.5348837209302325,15
0.4634146341463415,0.5,0.48101265822784817,15
0.37142857142857144,0.3939393939393939,0.3823529411764706,15
0.574468085106383,0.6428571428571429,0.6067415730337079,15
0.3235294117647059,0.36666666666666664,0.34375,15
0.38235294117647056,0.41935483870967744,0.39999999999999997,15
0.40816326530612246,0.5405405405405406,0.46511627906976744,15
0.48936170212765956,0.6388888888888888,0.5542168674698795,15
0.40540540540540543,0.45454545454545453,0.42857142857142855,15
0.42857142857142855,0.6176470588235294,0.5060240963855421,15
0.5555555555555556,0.5882352941176471,0.5714285714285715,15
0.2894736842105263,0.3548387096774194,0.31884057971014496,15
0.46808510638297873,0.5641025641025641,0.5116279069767442,15
0.4166666666666667,0.5882352941176471,0.48780487804878053,15
0.4222222222222222,0.5757575757575758,0.4871794871794872,15
0.5106382978723404,0.7058823529411765,0.5925925925925926,15
0.43478260869565216,0.5882352941176471,0.5,15
0.35714285714285715,0.5,0.41666666666666663,15
0.37735849056603776,0.6451612903225806,0.4761904761904762,15
0.49019607843137253,0.7352941176470589,0.588235294117647,15
0.4888888888888889,0.6470588235294118,0.5569620253164557,15
0.38095238095238093,0.5714285714285714,0.4571428571428571,15
0.5,0.6857142857142857,0.5783132530120482,15
0.5625,0.7297297297297297,0.6352941176470588,15
0.5238095238095238,0.5789473684210527,0.5500000000000002,15
0.425531914893617,0.625,0.5063291139240507,15
0.54,0.6923076923076923,0.6067415730337079,15
0.39215686274509803,0.6060606060606061,0.47619047619047616,15
0.34146341463414637,0.42424242424242425,0.37837837837837834,15
0.4827586206896552,0.7777777777777778,0.5957446808510638,15
0.42857142857142855,0.6,0.5,15
0.4878048780487805,0.5714285714285714,0.5263157894736842,15
0.5217391304347826,0.6153846153846154,0.5647058823529412,15
0.5094339622641509,0.7105263157894737,0.5934065934065935,15
0.5818181818181818,0.7272727272727273,0.6464646464646464,15
0.36363636363636365,0.5,0.4210526315789474,15
0.4883720930232558,0.525,0.5060240963855422,15
0.35555555555555557,0.5714285714285714,0.4383561643835616,15
0.4166666666666667,0.5,0.45454545454545453,15
0.43902439024390244,0.5294117647058824,0.48,15
0.5,0.6666666666666666,0.5714285714285715,15
0.46153846153846156,0.5806451612903226,0.5142857142857143,15
0.3684210526315789,0.4666666666666667,0.4117647058823529,15
0.4090909090909091,0.5454545454545454,0.4675324675324675,15
0.4594594594594595,0.5,0.47887323943661975,15
0.5490196078431373,0.7,0.6153846153846154,15
0.43902439024390244,0.5454545454545454,0.48648648648648646,15
0.5106382978723404,0.631578947368421,0.5647058823529411,15
0.3877551020408163,0.5135135135135135,0.441860465116279,15
0.4,0.6060606060606061,0.4819277108433735,15
0.46511627906976744,0.5555555555555556,0.5063291139240507,15
0.45098039215686275,0.6571428571428571,0.5348837209302325,15
0.5227272727272727,0.5609756097560976,0.5411764705882354,15
0.42857142857142855,0.65625,0.5185185185185185,15
0.4878048780487805,0.5555555555555556,0.5194805194805195,15
0.2647058823529412,0.32142857142857145,0.2903225806451613,15
0.48484848484848486,0.47058823529411764,0.4776119402985075,15
0.47368421052631576,0.5,0.4864864864864865,16
0.5,0.5263157894736842,0.5128205128205129,16
0.3939393939393939,0.4482758620689655,0.41935483870967744,16
0.39473684210526316,0.5172413793103449,0.44776119402985076,16
0.5192307692307693,0.7105263157894737,0.6,16
0.4166666666666667,0.45454545454545453,0.43478260869565216,16
0.4594594594594595,0.5483870967741935,0.5,16
0.5892857142857143,0.75,0.6599999999999999,16
0.39473684210526316,0.4838709677419355,0.43478260869565216,16
0.42857142857142855,0.45454545454545453,0.4411764705882353,16
0.4888888888888889,0.5238095238095238,0.5057471264367817,16
0.43243243243243246,0.48484848484848486,0.45714285714285713,16
0.425,0.4722222222222222,0.4473684210526316,16
0.6086956521739131,0.6511627906976745,0.6292134831460675,16
0.55,0.5789473684210527,0.5641025641025641,16
0.55,0.5789473684210527,0.5641025641025641,16
0.47058823529411764,0.5161290322580645,0.4923076923076923,16
0.36666666666666664,0.3333333333333333,0.3492063492063492,16
0.42105263157894735,0.5333333333333333,0.47058823529411764,16
0.3939393939393939,0.3939393939393939,0.3939393939393939,16
0.4666666666666667,0.4,0.4307692307692308,16
0.35294117647058826,0.4444444444444444,0.39344262295081966,16
0.5,0.5135135135135135,0.5066666666666666,16
0.4,0.5,0.4444444444444445,16
0.4782608695652174,0.6470588235294118,0.55,16
0.35294117647058826,0.375,0.3636363636363636,16
0.34210526315789475,0.41935483870967744,0.3768115942028986,16
0.4473684210526316,0.5,0.4722222222222222,16
0.42105263157894735,0.4444444444444444,0.43243243243243246,16
0.5625,0.6428571428571429,0.6000000000000001,16
0.4864864864864865,0.5142857142857142,0.5,16
0.40625,0.3939393939393939,0.4,16
0.38235294117647056,0.3939393939393939,0.38805970149253727,16
0.4864864864864865,0.5454545454545454,0.5142857142857143,16
0.4642857142857143,0.4482758620689655,0.456140350877193,16
0.5,0.55,0.5238095238095238,16
0.45454545454545453,0.4166666666666667,0.43478260869565216,16
0.5483870967741935,0.5,0.5230769230769231,16
0.3333333333333333,0.375,0.35294117647058826,16
0.4782608695652174,0.6285714285714286,0.54320987654321,16
0.425531914893617,0.6666666666666666,0.5194805194805194,16
0.4594594594594595,0.4722222222222222,0.4657534246575342,16
0.5116279069767442,0.5789473684210527,0.5432098765432098,16
0.38461538461538464,0.45454545454545453,0.41666666666666663,16
0.5,0.5526315789473685,0.525,16
0.5348837209302325,0.6388888888888888,0.5822784810126581,16
0.37037037037037035,0.3448275862068966,0.35714285714285715,16
0.4772727272727273,0.6176470588235294,0.5384615384615384,16
0.45454545454545453,0.5263157894736842,0.4878048780487805,16
0.46511627906976744,0.5714285714285714,0.5128205128205128,16
0.38461538461538464,0.5,0.4347826086956522,16
0.3684210526315789,0.4666666666666667,0.4117647058823529,16
0.48717948717948717,0.6333333333333333,0.5507246376811593,16
0.2727272727272727,0.2727272727272727,0.2727272727272727,16
0.3333333333333333,0.4,0.3636363636363636,16
0.5526315789473685,0.5526315789473685,0.5526315789473685,16
0.4791666666666667,0.575,0.5227272727272727,16
0.3953488372093023,0.53125,0.45333333333333325,16
0.45,0.5142857142857142,0.48,16
0.4666666666666667,0.4,0.4307692307692308,16
0.5,0.4594594594594595,0.47887323943661975,16
0.3939393939393939,0.37142857142857144,0.3823529411764706,16
0.39473684210526316,0.42857142857142855,0.4109589041095891,16
0.47619047619047616,0.5882352941176471,0.5263157894736842,16
0.425531914893617,0.5128205128205128,0.4651162790697675,16
0.3870967741935484,0.41379310344827586,0.39999999999999997,16
0.42105263157894735,0.5161290322580645,0.46376811594202894,16
0.4838709677419355,0.45454545454545453,0.46874999999999994,16
0.2916666666666667,0.3181818181818182,0.30434782608695654,16
0.4722222222222222,0.5151515151515151,0.49275362318840576,16
0.5434782608695652,0.6578947368421053,0.5952380952380952,16
0.40476190476190477,0.6071428571428571,0.4857142857142857,16
0.4489795918367347,0.6111111111111112,0.5176470588235293,16
0.40540540540540543,0.4838709677419355,0.4411764705882353,16
0.4418604651162791,0.5428571428571428,0.48717948717948717,16
0.625,0.5405405405405406,0.5797101449275363,16
0.5263157894736842,0.5263157894736842,0.5263157894736842,16
0.5625,0.4864864864864865,0.5217391304347827,16
0.5652173913043478,0.6842105263157895,0.6190476190476191,16
0.35,0.4375,0.38888888888888884,16
0.5128205128205128,0.5,0.5063291139240506,16
0.5,0.6388888888888888,0.5609756097560975,16
0.4666666666666667,0.5675675675675675,0.5121951219512195,16
0.42857142857142855,0.46153846153846156,0.4444444444444445,16
0.575,0.6052631578947368,0.5897435897435896,16
0.6153846153846154,0.7619047619047619,0.6808510638297872,16
0.38461538461538464,0.45454545454545453,0.41666666666666663,16
0.475,0.475,0.47500000000000003,16
0.42857142857142855,0.41379310344827586,0.42105263157894735,16
0.5652173913043478,0.5909090909090909,0.5777777777777778,16
0.5142857142857142,0.46153846153846156,0.48648648648648646,16
0.43243243243243246,0.5,0.463768115942029,16
0.4838709677419355,0.40540540540540543,0.4411764705882353,16
0.4666666666666667,0.5675675675675675,0.5121951219512195,16
0.35294117647058826,0.41379310344827586,0.38095238095238093,16
0.5111111111111111,0.6764705882352942,0.5822784810126582,16
0.4318181818181818,0.5757575757575758,0.49350649350649356,16
0.4,0.5,0.4444444444444445,16
0.38235294117647056,0.3611111111111111,0.3714285714285714,16
0.4444444444444444,0.47058823529411764,0.45714285714285713,16
0.46511627906976744,0.6060606060606061,0.5263157894736842,17
0.5576923076923077,0.6444444444444445,0.5979381443298969,17
0.4358974358974359,0.5,0.4657534246575343,17
0.35,0.42424242424242425,0.3835616438356164,17
0.56,0.6511627906976745,0.6021505376344087,17
0.52,0.7428571428571429,0.6117647058823529,17
0.4186046511627907,0.5142857142857142,0.4615384615384615,17
0.5517241379310345,0.7804878048780488,0.6464646464646465,17
0.43902439024390244,0.5294117647058824,0.48,17
0.4772727272727273,0.6363636363636364,0.5454545454545454,17
0.5740740740740741,0.7380952380952381,0.6458333333333334,17
0.358974358974359,0.45161290322580644,0.4,17
0.5660377358490566,0.7142857142857143,0.631578947368421,17
0.425531914893617,0.6060606060606061,0.5,17
0.4489795918367347,0.6111111111111112,0.5176470588235293,17
0.5625,0.7105263157894737,0.627906976744186,17
0.5098039215686274,0.6666666666666666,0.5777777777777778,17
0.37209302325581395,0.5714285714285714,0.45070422535211263,17
0.38235294117647056,0.4642857142857143,0.41935483870967744,17
0.4423076923076923,0.6764705882352942,0.5348837209302325,17
0.5,0.5555555555555556,0.5263157894736842,17
0.5217391304347826,0.6153846153846154,0.5647058823529412,17
0.3695652173913043,0.5483870967741935,0.44155844155844154,17
0.5636363636363636,0.7560975609756098,0.6458333333333333,17
0.5,0.5,0.5,17
0.4,0.5,0.4444444444444445,17
0.5161290322580645,0.8205128205128205,0.6336633663366337,17
0.4523809523809524,0.59375,0.5135135135135135,17
0.5576923076923077,0.725,0.6304347826086957,17
0.4634146341463415,0.6129032258064516,0.5277777777777778,17
0.4745762711864407,0.7567567567567568,0.5833333333333334,17
0.36363636363636365,0.4,0.380952380952381,17
0.4782608695652174,0.6875,0.5641025641025642,17
0.375,0.5357142857142857,0.44117647058823534,17
0.40816326530612246,0.5882352941176471,0.48192771084337355,17
0.36363636363636365,0.5161290322580645,0.4266666666666667,17
0.48214285714285715,0.7297297297297297,0.5806451612903226,17
0.40476190476190477,0.4857142857142857,0.4415584415584416,17
0.42857142857142855,0.65625,0.5185185185185185,17
0.5686274509803921,0.7631578947368421,0.651685393258427,17
0.5,0.6578947368421053,0.5681818181818182,17
0.42857142857142855,0.6363636363636364,0.5121951219512195,17
0.4067796610169492,0.6666666666666666,0.5052631578947367,17
0.4489795918367347,0.6470588235294118,0.5301204819277109,17
0.5348837209302325,0.696969696969697,0.6052631578947368,17
0.41304347826086957,0.59375,0.4871794871794871,17
0.425531914893617,0.6451612903225806,0.5128205128205128,17
0.45454545454545453,0.5714285714285714,0.5063291139240506,17
0.6326530612244898,0.7045454545454546,0.6666666666666666,17
0.32653061224489793,0.5333333333333333,0.40506329113924044,17
0.42857142857142855,0.65625,0.5185185185185185,17
0.5,0.6176470588235294,0.5526315789473685,17
0.40425531914893614,0.5277777777777778,0.45783132530120485,17
0.47619047619047616,0.6060606060606061,0.5333333333333333,17
0.5344827586206896,0.8157894736842105,0.6458333333333334,17
0.43478260869565216,0.5882352941176471,0.5,17
0.5,0.6666666666666666,0.5714285714285715,17
0.4358974358974359,0.5151515151515151,0.4722222222222222,17
0.41025641025641024,0.48484848484848486,0.4444444444444444,17
0.40816326530612246,0.6896551724137931,0.5128205128205129,17
0.5106382978723404,0.5853658536585366,0.5454545454545454,17
0.47058823529411764,0.7058823529411765,0.5647058823529412,17
0.4418604651162791,0.5428571428571428,0.48717948717948717,17
0.5094339622641509,0.675,0.5806451612903226,17
0.4909090909090909,0.6923076923076923,0.5744680851063829,17
0.5116279069767442,0.6111111111111112,0.5569620253164557,17
0.34375,0.39285714285714285,0.3666666666666667,17
0.5306122448979592,0.6341463414634146,0.5777777777777778,17
0.4358974358974359,0.4857142857142857,0.45945945945945943,17
0.45,0.5294117647058824,0.48648648648648646,17
0.4528301886792453,0.631578947368421,0.5274725274725274,17
0.44680851063829785,0.6,0.5121951219512195,17
0.42857142857142855,0.5454545454545454,0.4799999999999999,17
0.5636363636363636,0.775,0.6526315789473685,17
0.5740740740740741,0.7560975609756098,0.6526315789473683,17
0.52,0.6842105263157895,0.5909090909090909,17
0.36,0.6,0.45,17
0.5111111111111111,0.6764705882352942,0.5822784810126582,17
0.4444444444444444,0.5161290322580645,0.4776119402985074,17
0.46153846153846156,0.6857142857142857,0.5517241379310346,17
0.5,0.5882352941176471,0.5405405405405405,17
0.4,0.42424242424242425,0.411764705882353,17
0.40625,0.38235294117647056,0.393939393939394,17
0.3695652173913043,0.53125,0.4358974358974359,17
0.52,0.65,0.5777777777777778,17
0.3953488372093023,0.5666666666666667,0.46575342465753417,17
0.5111111111111111,0.6764705882352942,0.5822784810126582,17
0.46153846153846156,0.631578947368421,0.5333333333333333,17
0.358974358974359,0.4666666666666667,0.40579710144927544,17
0.41304347826086957,0.5757575757575758,0.48101265822784817,17
0.425531914893617,0.625,0.5063291139240507,17
0.5409836065573771,0.825,0.6534653465346534,17
0.4444444444444444,0.6060606060606061,0.5128205128205128,17
0.2558139534883721,0.4583333333333333,0.3283582089552239,17
0.5208333333333334,0.6944444444444444,0.5952380952380953,17
0.4791666666666667,0.6388888888888888,0.5476190476190476,17
0.46511627906976744,0.5714285714285714,0.5128205128205128,17
0.41025641025641024,0.5333333333333333,0.463768115942029,17
0.43902439024390244,0.5294117647058824,0.48,17
0.4909090909090909,0.7105263157894737,0.5806451612903225,17
0.48717948717948717,0.5428571428571428,0.5135135135135135,18
0.4375,0.3684210526315789,0.39999999999999997,18
0.28125,0.2903225806451613,0.28571428571428575,18
0.4883720930232558,0.5384615384615384,0.5121951219512196,18
0.425,0.5,0.45945945945945943,18
0.5454545454545454,0.75,0.631578947368421,18
0.5,0.5454545454545454,0.5217391304347826,18
0.40540540540540543,0.4411764705882353,0.4225352112676056,18
0.40625,0.43333333333333335,0.41935483870967744,18
0.3142857142857143,0.39285714285714285,0.34920634920634924,18
0.23076923076923078,0.1935483870967742,0.21052631578947367,18
0.4594594594594595,0.5151515151515151,0.48571428571428577,18
0.4666666666666667,0.5675675675675675,0.5121951219512195,18
0.4864864864864865,0.46153846153846156,0.47368421052631576,18
0.30303030303030304,0.3333333333333333,0.31746031746031744,18
0.36363636363636365,0.3333333333333333,0.34782608695652173,18
0.3958333333333333,0.5135135135135135,0.44705882352941173,18
0.5,0.625,0.5555555555555556,18
0.39473684210526316,0.4838709677419355,0.43478260869565216,18
0.5263157894736842,0.5714285714285714,0.547945205479452,18
0.37142857142857144,0.40625,0.3880597014925374,18
0.5,0.625,0.5555555555555556,18
0.40625,0.43333333333333335,0.41935483870967744,18
0.42105263157894735,0.45714285714285713,0.4383561643835617,18
0.35714285714285715,0.4838709677419355,0.410958904109589,18
0.4,0.4666666666666667,0.4307692307692308,18
0.45714285714285713,0.47058823529411764,0.46376811594202894,18
0.5,0.5384615384615384,0.5185185185185186,18
0.35135135135135137,0.37142857142857144,0.36111111111111116,18
0.4523809523809524,0.59375,0.5135135135135135,18
0.5652173913043478,0.6341463414634146,0.5977011494252873,18
0.36666666666666664,0.3548387096774194,0.36065573770491804,18
0.4634146341463415,0.5277777777777778,0.4935064935064935,18
0.45,0.5142857142857142,0.48,18
0.2777777777777778,0.37037037037037035,0.3174603174603175,18
0.3783783783783784,0.3783783783783784,0.37837837837837834,18
0.5384615384615384,0.7,0.608695652173913,18
0.5,0.4857142857142857,0.49275362318840576,18
0.4444444444444444,0.35294117647058826,0.39344262295081966,18
0.5094339622641509,0.7105263157894737,0.5934065934065935,18
0.43243243243243246,0.5161290322580645,0.47058823529411764,18
0.45652173913043476,0.65625,0.5384615384615383,18
0.40816326530612246,0.5882352941176471,0.48192771084337355,18
0.5714285714285714,0.6666666666666666,0.6153846153846153,18
0.5116279069767442,0.5789473684210527,0.5432098765432098,18
0.6666666666666666,0.7659574468085106,0.7128712871287127,18
0.5510204081632653,0.6428571428571429,0.5934065934065934,18
0.4375,0.3888888888888889,0.411764705882353,18
0.574468085106383,0.675,0.6206896551724138,18
0.5555555555555556,0.6944444444444444,0.6172839506172839,18
0.46875,0.46875,0.46875,18
0.4222222222222222,0.5428571428571428,0.47500000000000003,18
0.40540540540540543,0.5357142857142857,0.46153846153846156,18
0.4772727272727273,0.5384615384615384,0.5060240963855421,18
0.4166666666666667,0.46875,0.4411764705882353,18
0.4358974358974359,0.4473684210526316,0.44155844155844154,18
0.5263157894736842,0.5405405405405406,0.5333333333333333,18
0.30303030303030304,0.30303030303030304,0.30303030303030304,18
0.40625,0.3939393939393939,0.4,18
0.43243243243243246,0.47058823529411764,0.4507042253521127,18
0.4222222222222222,0.5277777777777778,0.46913580246913583,18
0.4444444444444444,0.5,0.47058823529411764,18
0.4117647058823529,0.42424242424242425,0.41791044776119407,18
0.47058823529411764,0.5,0.48484848484848486,18
0.4358974358974359,0.4857142857142857,0.45945945945945943,18
0.5555555555555556,0.5714285714285714,0.5633802816901409,18
0.4888888888888889,0.5945945945945946,0.5365853658536586,18
0.5405405405405406,0.5128205128205128,0.5263157894736842,18
0.24242424242424243,0.3076923076923077,0.2711864406779661,18
0.3448275862068966,0.35714285714285715,0.3508771929824561,18
0.5,0.5526315789473685,0.525,18
0.36,0.2727272727272727,0.3103448275862069,18
0.5853658536585366,0.631578947368421,0.6075949367088608,18
0.4375,0.3888888888888889,0.411764705882353,18
0.3870967741935484,0.3333333333333333,0.3582089552238806,18
0.4888888888888889,0.5789473684210527,0.5301204819277109,18
0.5416666666666666,0.6666666666666666,0.5977011494252873,18
0.47619047619047616,0.5714285714285714,0.5194805194805195,18
0.41379310344827586,0.3870967741935484,0.39999999999999997,18
0.5294117647058824,0.7297297297297297,0.6136363636363636,18
0.509090909090909,0.7368421052631579,0.6021505376344085,18
0.358974358974359,0.45161290322580644,0.4,18
0.36585365853658536,0.45454545454545453,0.40540540540540543,18
0.5,0.5294117647058824,0.5142857142857143,18
0.42857142857142855,0.4411764705882353,0.43478260869565216,18
0.34782608695652173,0.45714285714285713,0.3950617283950617,18
0.4375,0.6363636363636364,0.5185185185185185,18
0.5151515151515151,0.53125,0.5230769230769231,18
0.5,0.5,0.5,18
0.41935483870967744,0.3939393939393939,0.40625,18
0.4791666666666667,0.6216216216216216,0.5411764705882353,18
0.4897959183673469,0.631578947368421,0.5517241379310346,18
0.48484848484848486,0.4444444444444444,0.463768115942029,18
0.4,0.4,0.4000000000000001,18
0.4864864864864865,0.5142857142857142,0.5,18
0.38461538461538464,0.37037037037037035,0.3773584905660377,18
0.4444444444444444,0.43243243243243246,0.4383561643835616,18
0.5365853658536586,0.5365853658536586,0.5365853658536586,18
0.425,0.5,0.45945945945945943,18
0.4878048780487805,0.5405405405405406,0.5128205128205128,18
0.4117647058823529,0.7241379310344828,0.525,19
0.4,0.5806451612903226,0.4736842105263158,19
0.5208333333333334,0.6410256410256411,0.5747126436781609,19
0.43137254901960786,0.7096774193548387,0.5365853658536586,19
0.43137254901960786,0.6666666666666666,0.5238095238095237,19
0.5106382978723404,0.6486486486486487,0.5714285714285715,19
0.36363636363636365,0.48484848484848486,0.4155844155844156,19
0.40476190476190477,0.5862068965517241,0.4788732394366197,19
0.22857142857142856,0.2962962962962963,0.25806451612903225,19
0.47368421052631576,0.7941176470588235,0.5934065934065933,19
0.4807692307692308,0.6756756756756757,0.5617977528089887,19
0.5531914893617021,0.7222222222222222,0.6265060240963856,19
0.4888888888888889,0.5789473684210527,0.5301204819277109,19
0.4444444444444444,0.45714285714285713,0.4507042253521127,19
0.5660377358490566,0.6976744186046512,0.625,19
0.5306122448979592,0.65,0.5842696629213483,19
0.3783783783783784,0.5,0.4307692307692308,19
0.49019607843137253,0.6944444444444444,0.5747126436781609,19
0.4897959183673469,0.6666666666666666,0.5647058823529412,19
0.391304347826087,0.5294117647058824,0.45,19
0.42857142857142855,0.6,0.5,19
0.38095238095238093,0.5,0.4324324324324324,19
0.44680851063829785,0.5384615384615384,0.4883720930232558,19
0.5098039215686274,0.7222222222222222,0.5977011494252873,19
0.46511627906976744,0.625,0.5333333333333334,19
0.4864864864864865,0.5625,0.5217391304347827,19
0.4888888888888889,0.6285714285714286,0.5499999999999999,19
0.358974358974359,0.5,0.417910447761194,19
0.34210526315789475,0.40625,0.3714285714285715,19
0.49056603773584906,0.65,0.5591397849462365,19
0.5384615384615384,0.717948717948718,0.6153846153846153,19
0.375,0.42857142857142855,0.39999999999999997,19
0.47619047619047616,0.5714285714285714,0.5194805194805195,19
0.38461538461538464,0.5357142857142857,0.44776119402985076,19
0.4339622641509434,0.6571428571428571,0.5227272727272727,19
0.5,0.7837837837837838,0.6105263157894737,19
0.375,0.4838709677419355,0.4225352112676056,19
0.5833333333333334,0.7954545454545454,0.673076923076923,19
0.5306122448979592,0.6341463414634146,0.5777777777777778,19
0.4318181818181818,0.5428571428571428,0.4810126582278481,19
0.43859649122807015,0.7352941176470589,0.5494505494505495,19
0.3055555555555556,0.3793103448275862,0.3384615384615385,19
0.42857142857142855,0.6774193548387096,0.525,19
0.5,0.6341463414634146,0.5591397849462365,19
0.5098039215686274,0.6190476190476191,0.5591397849462365,19
0.4528301886792453,0.7058823529411765,0.5517241379310345,19
0.42857142857142855,0.6,0.5,19
0.5192307692307693,0.7105263157894737,0.6,19
0.6,0.7333333333333333,0.6599999999999999,19
0.47368421052631576,0.7105263157894737,0.5684210526315789,19
0.3902439024390244,0.5161290322580645,0.4444444444444444,19
0.4722222222222222,0.4857142857142857,0.47887323943661975,19
0.4,0.5454545454545454,0.4615384615384615,19
0.5370370370370371,0.7837837837837838,0.6373626373626374,19
0.5185185185185185,0.7567567567567568,0.6153846153846154,19
0.5,0.5405405405405406,0.5194805194805195,19
0.4642857142857143,0.6842105263157895,0.5531914893617021,19
0.36363636363636365,0.4,0.380952380952381,19
0.46,0.6571428571428571,0.5411764705882354,19
0.4883720930232558,0.5675675675675675,0.525,19
0.45454545454545453,0.6060606060606061,0.5194805194805195,19
0.5714285714285714,0.6666666666666666,0.6153846153846153,19
0.35555555555555557,0.48484848484848486,0.41025641025641024,19
0.42857142857142855,0.46875,0.4477611940298507,19
0.4222222222222222,0.5757575757575758,0.4871794871794872,19
0.49019607843137253,0.6944444444444444,0.5747126436781609,19
0.56,0.7368421052631579,0.6363636363636364,19
0.509090909090909,0.7368421052631579,0.6021505376344085,19
0.4727272727272727,0.7647058823529411,0.5842696629213483,19
0.4117647058823529,0.65625,0.5060240963855422,19
0.6071428571428571,0.7906976744186046,0.6868686868686869,19
0.5306122448979592,0.65,0.5842696629213483,19
0.5423728813559322,0.8421052631578947,0.6597938144329897,19
0.325,0.41935483870967744,0.36619718309859156,19
0.4146341463414634,0.5483870967741935,0.4722222222222222,19
0.5,0.7272727272727273,0.5925925925925926,19
0.5263157894736842,0.625,0.5714285714285714,19
0.4090909090909091,0.5454545454545454,0.4675324675324675,19
0.48148148148148145,0.7878787878787878,0.5977011494252873,19
0.4117647058823529,0.5833333333333334,0.4827586206896552,19
0.3939393939393939,0.38235294117647056,0.38805970149253727,19
0.32608695652173914,0.5172413793103449,0.4,19
0.4528301886792453,0.631578947368421,0.5274725274725274,19
0.34146341463414637,0.4827586206896552,0.4000000000000001,19
0.4375,0.6176470588235294,0.5121951219512195,19
0.45098039215686275,0.6388888888888888,0.5287356321839081,19
0.5813953488372093,0.6097560975609756,0.5952380952380952,19
0.46,0.6216216216216216,0.5287356321839081,19
0.37254901960784315,0.5588235294117647,0.4470588235294118,19
